t,x,y,z
40.584,9.84583678195,12.6040115434,24.9369686294
40.592,10.0664554582,12.7444420596,25.3977366286
40.6,10.2806601081,12.8520493479,25.8822284414
40.608,10.4863383335,12.923408528,26.387073102
40.616,10.6812727546,12.9553303263,26.9082805106
40.624,10.8631682524,12.9449754785,27.4412497868
40.632,11.0296861833,12.8899749353,27.9808010094
40.64,11.1784854718,12.7885508294,28.5212332227
40.648,11.3072700916,12.6396320214,29.0564104492
40.656,11.4138419917,12.4429571659,29.5798758892
40.664,11.496158033,12.1991577793,30.0849925603
40.672,11.5523890143,11.9098139149,30.5651064656
40.68,11.5809784313,11.577475859,31.0137261465
40.688,11.5806982703,11.2056468215,31.4247104383
40.696,11.5506989551,10.7987238518,31.7924546427
40.704,11.4905505721,10.3618970353,32.1120644395
40.712,11.4002727359,9.90101015814,32.3795068687
40.72,11.2803509203,9.42238915291,32.5917287296
40.728,11.1317377608,8.93264738448,32.7467347521
40.736,10.955838679,8.43847886038,32.8436207156
40.744,10.7544821158,7.94645148461,32.8825600502
40.752,10.5298756081,7.46281237316,32.8647459589
40.76,10.2845498077,6.99331602774,32.7922943577
40.768,10.0212932331,6.54308398323,32.668115566
40.776,9.74308101416,6.11650169733,32.4957644272
40.784,9.45300108903,5.71715529712,32.2792792623
40.792,9.15418124451,5.34780771218,32.0230197742
40.8,8.8497200835,5.01041103161,31.7315128657
40.808,8.54262450251,4.70614985682,31.4093135534
40.816,8.23575563773,4.43550910431,31.0608860331
40.824,7.93178455821,4.19835915071,30.6905077541
40.832,7.63315831345,3.99405132362,30.3021973328
40.84,7.34207633484,3.82151737994,29.8996654404
40.848,7.0604766816,3.67936760594,29.4862865278
40.856,6.79003123374,3.5659833483,29.0650884339
40.864,6.53214867072,3.47960099379,28.6387565114
40.872,6.28798392918,3.41838554533,28.2096488499
40.88,6.05845278933,3.38049291846,27.7798193749
40.888,5.84425027755,3.36412086845,27.3510459774
40.896,5.64587167047,3.36754904446,26.9248612958
40.904,5.46363502292,3.3891690674,26.5025842707
40.912,5.29770429965,3.42750576564,26.0853510715
40.92,5.14811235547,3.48123081079,25.6741444238
40.928,5.01478316798,3.54917000389,25.2698207334
40.936,4.8975528747,3.63030540193,24.8731346944
40.944,4.79618929764,3.72377336853,24.4847612935
40.952,4.71040975024,3.82885950228,24.1053152854
40.96,4.63989701425,3.94499125496,23.7353683215
40.968,4.5843134483,4.07172891142,23.375463979
40.976,4.54331324643,4.20875546905,23.0261309725
40.984,4.51655290658,4.35586583181,22.6878948329
40.992,4.50369999739,4.51295562394,22.3612883334
41.0,4.50444032904,4.68000983178,22.0468609177
41.008,4.51848364197,4.85709139791,21.7451873569
41.016,4.54556792827,5.04432981975,21.4568758327
41.024,4.58546249543,5.24190974279,21.182575603
41.032,4.6379698727,5.4500594855,20.9229843774
41.04,4.70292664697,5.66903938785,20.6788554876
41.048,4.7802033,5.89912983615,20.4510049037
41.056,4.86970310063,6.14061878375,20.2403181081
41.064,4.97136008756,6.39378855845,20.0477567941
41.072,5.08513615815,6.65890172394,19.8743653161
41.08,5.21101725921,6.93618574345,19.7212767635
41.088,5.3490086558,7.2258161807,19.589718475
41.096,5.49912923465,7.52789816726,19.4810167453
41.104,5.66140478102,7.842445868,19.3966004025
41.112,5.83586015065,8.16935969127,19.3380028451
41.12,6.02251024511,8.50840102116,19.3068620385
41.128,6.22134968779,8.85916430017,19.3049178565
41.136,6.43234109275,9.22104636819,19.3340060402
41.144,6.65540181936,9.59321307494,19.3960479212
41.152,6.89038911582,9.97456333519,19.4930349293
41.16,7.13708357594,10.3636909986,19.6270067822
41.168,7.39517086918,10.7588451671,19.8000221524
41.176,7.66422175798,11.1578899194,20.0141205315
41.184,7.94367049194,11.5582648033,20.271273996
41.192,8.23279177005,11.9569479275,20.573327639
41.2,8.53067659344,12.3504240251,20.9219276084
41.208,8.8362074952,12.7346604568,21.3184360196
41.216,9.14803383193,13.1050947319,21.7638325309
41.224,9.46454805355,13.4566377172,22.2586031256
41.232,9.78386412789,13.7836971953,22.8026176678
41.24,10.1037995754,14.0802267337,23.3949991125
41.248,10.4218628498,14.3398048146,24.0339888445
41.256,10.7352480573,14.5557487155,24.7168144466
41.264,11.0408392076,14.7212665681,25.4395681512
41.272,11.335226287,14.8296492322,26.1971061379
41.28,11.614735394,14.8745009999,26.9829804466
41.288,11.8754749174,14.8500046878,27.7894162669
41.296,12.1133992251,14.7512124857,28.6073473522
41.304,12.3243905219,14.5743492882,29.4265209296
41.312,12.5043584238,14.3171106015,30.235680402
41.32,12.6493553947,13.9789331351,31.0228292274
41.328,12.7557045954,13.5612136241,31.7755726983
41.336,12.8201350072,13.0674510953,32.4815263716
41.344,12.8399171286,12.5032903283,33.1287714233
41.352,12.8129912934,11.8764500349,33.7063293493
41.36,12.7380799804,11.1965281274,34.2046225356
41.368,12.614775564,10.4746876271,34.6158845399
41.376,12.4435959222,9.72323896045,34.9344854103
41.384,12.2260021858,8.95514586346,35.1571433411
41.392,11.964375547,8.18349104216,35.2830039761
41.4,11.6619531819,7.42094255735,35.3135814675
41.408,11.3227266169,6.67926172664,35.2525691435
41.416,10.951308862,5.96888813753,35.1055402449
41.424,10.5527789791,5.29862802994,34.8795687953
41.432,10.1325141563,4.67546042479,34.5828059941
41.44,9.69601970803,4.10446287812,34.2240481254
41.448,9.24876673357,3.58884747877,33.8123282898
41.456,8.79604564015,3.13008909094,33.3565573721
41.464,8.34284164046,2.72812262483,32.865231031
41.472,7.89373598761,2.38158437225,32.3462106084
41.48,7.45283441392,2.0880736808,31.8065779269
41.488,7.02372222421,1.84441463018,31.2525577761
41.496,6.60944391182,1.64690197469,30.6894978166
41.504,6.21250407739,1.49152056528,30.1218935985
41.512,5.83488582501,1.37413209794,29.5534460773
41.52,5.47808262449,1.29062693329,28.9871399556
41.528,5.14313976863,1.23704170129,28.4253328959
41.536,4.8307019213,1.20964543377,27.8698477227
41.544,4.54106375182,1.20499815951,27.3220618367
41.552,4.27422120607,1.21998641777,26.7829899733
41.56,4.02992151721,1.25184017727,26.2533580536
41.568,3.80771056946,1.29813535482,25.7336671309
41.576,3.60697667485,1.35678565052,25.224247358
41.584,3.42699019535,1.42602685772,24.7253025238
41.592,3.26693874067,1.50439623807,24.2369460812
41.6,3.12595790101,1.59070902019,23.7592297777
41.608,3.00315764173,1.68403360827,23.2921660534
41.616,2.89764460384,1.78366668519,22.835745333
41.624,2.80854062926,1.88910906195,22.3899492445
41.632,2.7349978726,2.00004285832,21.9547606792
41.64,2.67621087888,2.1163103886,21.5301714716
41.648,2.63142600639,2.23789496405,21.116188354
41.656,2.5999485602,2.36490370007,20.7128377196
41.664,2.58114797996,2.49755232469,20.3201696265
41.672,2.57446139756,2.6361519177,19.938261387
41.68,2.57939584954,2.78109746204,19.5672210133
41.688,2.59552939676,2.93285805508,19.207190737
41.696,2.62251137162,3.09196860421,18.8583507735
41.704,2.66006194117,3.25902281488,18.5209234704
41.712,2.70797114437,3.43466726772,18.1951779559
41.72,2.76609753253,3.61959637203,17.8814353852
41.728,2.8343665149,3.81454797469,17.580074875
41.736,2.91276848536,4.02029939371,17.2915402054
41.744,3.00135678163,4.23766363441,17.0163473674
41.752,3.10024550513,4.46748553066,16.7550930281
41.76,3.2096072065,4.71063753428,16.5084639823
41.768,3.32967041953,4.96801485043,16.2772476524
41.776,3.4607170032,5.24052958514,16.0623436889
41.784,3.60307922815,5.52910353259,15.8647767055
41.792,3.75713651939,5.83465918321,15.6857101609
41.8,3.92331174021,6.158108479,15.5264613612
41.808,4.10206687391,6.50033878006,15.3885175057
